UserID,ProductID,Rating,Timestamp
67,38,1,2022-01-10 08:09:42
67,32,4,2022-04-19 07:02:10
68,11,3,2022-01-27 07:09:13
68,2,4,2022-05-19 04:44:48
68,16,5,2022-04-27 14:10:50
68,35,3,2022-08-06 02:02:02
68,10,1,2022-09-10 18:38:37
68,12,3,2022-11-01 09:18:16
69,32,5,2022-03-03 09:10:12
69,30,1,2022-06-15 22:40:24
69,28,2,2022-04-02 10:14:00
69,6,2,2022-11-13 12:40:38
69,19,5,2022-01-26 13:52:36
69,13,4,2022-02-05 09:09:56
69,25,4,2022-04-04 07:37:39
69,2,5,2022-04-12 15:37:03
69,16,2,2022-03-06 18:33:52
69,8,3,2022-05-08 08:42:59
70,1,3,2022-05-07 08:22:18
70,32,5,2022-01-03 05:23:44
70,40,2,2022-09-18 22:56:32
70,30,2,2022-10-15 09:43:40
70,14,5,2022-12-18 19:37:24
70,27,1,2022-09-18 08:01:49
70,39,3,2022-06-05 05:45:27
71,34,1,2022-05-14 13:19:01
71,11,1,2022-01-27 06:14:55
71,26,4,2022-10-25 04:47:21
71,17,5,2022-02-11 21:28:05
71,13,3,2022-10-11 11:58:09
71,8,5,2022-07-05 11:01:09
71,38,3,2022-08-25 01:18:00
71,28,3,2022-07-20 13:01:24
72,1,2,2022-04-21 08:49:33
72,7,4,2022-03-05 09:53:51
72,31,3,2022-03-03 21:45:14
72,6,5,2022-11-21 12:01:49
72,25,4,2022-09-20 09:36:11
73,10,1,2022-05-10 11:39:37
74,23,1,2022-09-24 11:44:39
74,34,4,2022-09-03 19:14:59
74,40,4,2022-12-04 18:47:19
74,9,2,2022-06-27 02:09:13
74,16,4,2022-09-17 17:35:27
75,17,5,2022-12-10 01:50:46
75,4,3,2022-01-28 01:22:35
76,1,5,2022-08-08 06:24:39
76,34,1,2022-12-15 00:56:04
76,40,3,2022-07-13 13:01:19
76,36,1,2022-12-01 06:32:25
76,37,2,2022-09-06 09:38:30
76,21,4,2022-09-02 18:43:13
76,6,2,2022-04-13 05:21:13
77,38,2,2022-11-20 17:07:39
77,36,3,2022-11-22 13:33:33
78,37,5,2022-01-22 13:51:40
78,14,1,2022-01-17 06:22:49
78,27,2,2022-11-27 22:14:46
78,20,3,2022-10-22 11:44:52
78,32,2,2022-06-14 02:03:46
78,23,2,2022-06-19 14:27:02
78,25,1,2022-07-02 16:33:47
78,16,5,2022-10-27 04:10:52
78,36,2,2022-01-22 08:59:55
79,29,4,2022-04-10 10:16:18
79,14,1,2022-08-10 19:56:19
79,15,2,2022-06-09 08:33:29
79,38,3,2022-02-27 01:38:42
79,37,4,2022-08-06 10:25:33
79,25,4,2022-11-19 03:05:28
79,16,5,2022-11-08 21:15:05
79,40,4,2022-12-22 01:57:04
80,4,5,2022-04-09 21:57:16
80,1,3,2022-11-22 03:46:04
80,19,2,2022-02-07 08:15:44
80,37,3,2022-01-12 15:37:37
80,28,2,2022-12-25 01:12:49
80,32,5,2022-01-25 10:23:40
81,20,3,2022-04-16 13:40:36
81,12,3,2022-09-27 00:29:16
81,17,4,2022-01-20 18:46:05
81,24,2,2022-11-11 15:47:33
81,40,2,2022-06-20 11:56:01
81,23,5,2022-08-14 20:38:08
81,11,5,2022-04-02 01:15:51
81,16,1,2022-02-24 05:08:27
81,31,1,2022-10-21 06:36:27
81,22,3,2022-11-27 14:38:12
82,18,2,2022-10-09 05:10:04
82,13,1,2022-09-25 23:10:09
82,16,3,2022-05-25 20:40:41
82,32,3,2022-09-14 14:26:36
82,6,2,2022-07-18 11:22:27
82,17,2,2022-03-28 19:24:00
82,15,1,2022-07-21 14:31:37
82,31,5,2022-04-22 10:47:48
82,4,1,2022-04-02 03:48:05
83,38,1,2022-01-07 01:14:40
83,17,2,2022-04-23 13:26:13
83,35,5,2022-01-04 11:38:21
83,25,5,2022-05-08 08:52:03
83,12,5,2022-05-08 16:39:27
83,40,5,2022-11-17 09:14:04
83,18,3,2022-04-12 02:04:30
84,13,3,2022-01-24 09:58:58
84,18,2,2022-07-21 00:18:27
84,39,4,2022-07-12 06:59:32
84,7,4,2022-07-02 15:03:41
85,18,1,2022-07-20 13:22:45
85,34,2,2022-12-26 05:26:19
85,2,3,2022-12-07 19:49:25
85,39,2,2022-06-23 04:13:06
85,1,4,2022-07-12 20:59:57
85,8,2,2022-07-08 19:33:46
85,24,1,2022-01-14 22:15:52
85,17,5,2022-05-12 11:36:27
86,33,5,2022-09-05 09:16:32
86,15,2,2022-07-07 01:56:37
86,17,2,2022-02-24 11:32:25
86,13,5,2022-03-25 08:46:27
87,1,5,2022-10-25 22:58:25
87,18,3,2022-01-19 06:14:30
87,3,2,2022-10-22 18:39:16
87,36,4,2022-08-08 15:22:08
87,35,5,2022-04-13 21:38:56
87,13,1,2022-01-24 05:05:47
87,38,4,2022-03-14 13:16:35
88,20,3,2022-09-01 14:28:38
88,19,1,2022-07-06 21:46:39
89,32,1,2022-06-13 14:33:03
89,14,5,2022-03-18 12:35:21
89,7,4,2022-01-11 18:43:51
89,22,4,2022-08-09 10:25:47
89,5,1,2022-03-11 23:13:57
89,29,5,2022-10-20 11:09:46
89,37,2,2022-10-02 07:05:03
89,13,4,2022-12-03 04:10:09
90,6,4,2022-03-11 00:59:28
90,20,4,2022-12-12 09:23:49
91,40,1,2022-07-28 18:35:27
91,34,2,2022-08-10 17:01:53
91,1,5,2022-11-20 08:20:33
91,16,5,2022-07-08 12:05:25
91,17,4,2022-02-06 13:14:09
92,29,2,2022-04-02 06:23:47
92,12,3,2022-02-17 08:47:32
92,13,1,2022-05-12 04:11:39
92,28,4,2022-05-10 15:46:41
92,23,2,2022-03-17 07:24:45
92,8,1,2022-11-04 19:46:30
93,10,4,2022-05-24 22:24:06
93,30,1,2022-03-04 19:48:46
93,40,3,2022-01-20 13:33:57
93,23,3,2022-12-04 07:04:23
93,31,5,2022-12-25 11:56:08
94,7,4,2022-03-21 19:59:36
94,33,1,2022-04-25 05:41:23
94,3,5,2022-09-20 02:52:25
94,17,5,2022-02-10 02:25:26
94,24,2,2022-01-17 18:40:31
94,16,1,2022-02-20 20:52:58
94,30,5,2022-06-28 16:44:14
95,15,4,2022-02-11 22:56:24
96,28,2,2022-10-03 00:08:09
96,30,2,2022-12-13 19:27:26
96,1,3,2022-04-14 04:01:25
96,6,2,2022-04-04 15:10:01
96,8,2,2022-10-16 18:34:18
96,17,4,2022-04-03 03:14:01
96,14,5,2022-01-18 02:08:50
96,9,3,2022-02-06 16:07:11
96,38,3,2022-05-14 10:17:17
97,40,2,2022-11-24 16:22:17
97,34,3,2022-08-18 23:01:55
97,4,5,2022-12-11 17:21:18
98,18,3,2022-02-02 05:19:07
98,14,1,2022-09-02 08:00:16
98,13,4,2022-07-02 19:40:49
98,23,3,2022-06-05 10:28:54
98,21,2,2022-09-13 19:12:30
98,28,3,2022-12-02 06:56:54
98,39,4,2022-11-26 20:05:52
98,26,2,2022-08-05 09:45:19
98,20,3,2022-11-08 06:01:24
98,16,5,2022-02-16 16:34:47
99,1,4,2022-10-01 12:35:10
99,24,2,2022-09-05 23:56:45
99,35,2,2022-03-10 01:30:51
99,19,4,2022-04-12 13:54:03
99,15,2,2022-11-13 10:35:29
99,5,5,2022-05-03 02:45:11
100,3,3,2022-08-15 13:32:54
100,33,2,2022-11-08 10:42:04
100,27,3,2022-03-27 22:15:40
100,38,5,2022-07-11 00:14:10
100,4,3,2022-07-15 15:46:12
100,9,1,2022-08-14 11:46:56
100,5,3,2022-01-05 20:22:43
100,29,3,2022-03-27 12:18:50
100,39,5,2022-09-23 03:58:16
100,23,1,2022-11-01 08:26:34
101,21,5,2022-03-09 03:32:22
101,39,1,2022-03-14 12:52:20
101,17,5,2022-06-15 16:54:39
101,11,2,2022-06-13 13:33:50
101,2,4,2022-09-17 16:58:15
102,28,3,2022-11-16 21:16:07
102,21,5,2022-11-06 20:03:48
102,27,2,2022-09-04 19:25:34
102,24,1,2022-05-13 14:12:20
102,11,4,2022-02-12 12:55:35
103,27,1,2022-01-03 20:59:55
103,36,2,2022-09-27 07:04:56
103,11,5,2022-08-14 16:41:24
103,18,4,2022-08-13 21:23:24
103,13,4,2022-09-03 23:28:49
103,32,2,2022-01-10 06:56:55
103,16,1,2022-02-27 05:24:09
104,13,2,2022-07-14 00:10:04
104,28,3,2022-04-11 15:19:36
105,40,4,2022-03-21 15:33:34
105,22,1,2022-01-04 20:55:18
105,35,3,2022-01-19 01:33:30
105,17,5,2022-03-09 22:45:39
105,33,1,2022-11-01 05:35:53
105,1,3,2022-07-06 19:46:10
106,2,3,2022-12-25 13:51:24
106,38,1,2022-05-01 19:47:53
106,29,2,2022-05-18 05:29:23
106,18,4,2022-05-06 15:31:58
106,35,4,2022-01-19 11:03:12
106,31,1,2022-01-22 22:44:45
106,28,1,2022-08-12 17:06:28
106,24,4,2022-01-21 07:29:15
107,7,3,2022-01-26 18:59:22
107,29,4,2022-09-02 21:33:52
107,25,2,2022-04-13 05:26:30
108,3,1,2022-08-06 21:08:00
108,38,3,2022-01-26 06:26:49
108,7,1,2022-02-06 07:53:10
108,2,4,2022-12-14 22:41:36
108,4,2,2022-08-26 12:51:51
108,24,4,2022-04-20 08:30:19
108,31,5,2022-04-16 17:00:16
109,40,2,2022-08-03 18:37:08
109,8,1,2022-01-24 09:54:01
109,23,1,2022-07-01 14:30:35
109,17,3,2022-07-14 19:00:27
109,25,2,2022-10-18 06:44:38
109,3,2,2022-02-02 00:26:02
110,37,5,2022-11-15 21:46:00
110,5,2,2022-08-25 16:20:31
110,4,2,2022-01-01 00:41:45
110,26,3,2022-02-26 10:15:28
111,37,1,2022-09-12 17:51:37
111,5,4,2022-07-19 06:06:35
111,28,5,2022-10-22 02:32:40
111,18,5,2022-01-26 00:54:08
111,30,2,2022-05-26 15:21:14
111,39,1,2022-06-20 20:08:23
111,29,2,2022-08-08 22:09:06
112,9,4,2022-03-25 10:13:17
113,10,3,2022-05-16 02:45:41
113,18,4,2022-06-04 00:02:27
113,23,2,2022-08-18 20:23:25
113,16,2,2022-09-12 04:07:27
113,24,1,2022-12-10 11:41:15
113,11,2,2022-09-27 14:21:19
113,40,1,2022-02-01 17:27:21
113,26,5,2022-03-16 05:18:05
113,36,1,2022-07-09 06:36:43
114,27,3,2022-01-14 02:47:47
114,23,1,2022-11-05 01:18:55
114,29,1,2022-01-14 20:58:04
114,22,5,2022-11-21 21:10:16
115,3,2,2022-06-06 04:10:15
115,27,3,2022-04-20 02:44:14
115,36,4,2022-03-26 09:14:24
115,1,5,2022-11-12 06:09:44
116,3,2,2022-01-11 13:28:31
116,32,3,2022-05-12 14:09:24
117,20,4,2022-06-27 05:05:27
117,3,3,2022-07-08 16:05:25
117,32,5,2022-03-02 20:06:32
117,26,4,2022-09-07 11:07:13
117,36,1,2022-04-17 04:56:55
117,2,5,2022-06-18 14:45:53
117,39,4,2022-12-16 15:28:18
118,6,2,2022-03-22 03:45:06
118,3,3,2022-02-10 02:10:59
118,2,5,2022-01-21 03:24:53
118,31,5,2022-05-07 21:46:05
119,5,2,2022-05-07 18:55:55
119,36,4,2022-01-19 22:50:19
119,20,2,2022-06-05 14:10:31
119,21,1,2022-02-04 01:01:48
119,25,2,2022-12-08 22:36:22
119,17,4,2022-11-16 21:05:48
119,39,1,2022-03-13 12:26:35
120,26,3,2022-02-19 09:42:45
120,4,5,2022-04-04 11:26:59
121,18,4,2022-01-11 22:59:45
122,14,3,2022-06-23 23:47:47
122,25,2,2022-08-06 04:35:01
122,9,2,2022-02-09 07:49:57
123,30,1,2022-02-04 18:05:16
123,1,1,2022-08-04 08:28:22
123,18,3,2022-11-28 20:30:43
123,5,4,2022-07-25 00:41:23
123,2,5,2022-10-16 03:49:17
123,39,4,2022-09-13 04:34:29
123,20,2,2022-02-15 11:52:18
124,29,2,2022-04-19 15:02:32
124,2,5,2022-09-13 02:14:50
124,40,3,2022-01-09 11:32:52
124,10,4,2022-03-17 12:51:18
124,6,1,2022-05-06 02:52:59
124,36,5,2022-06-15 04:48:43
124,37,4,2022-10-13 19:22:30
125,16,1,2022-09-09 02:05:35
126,9,3,2022-10-12 21:18:40
127,36,1,2022-08-05 21:41:45
127,34,1,2022-01-17 22:24:17
127,24,3,2022-05-02 13:56:00
127,20,4,2022-02-26 13:51:12
127,19,2,2022-02-14 10:33:06
128,25,3,2022-04-27 10:06:37
128,10,4,2022-10-26 20:12:35
128,8,5,2022-08-11 10:23:53
128,39,4,2022-06-14 22:00:35
128,34,3,2022-03-11 10:12:44
128,32,1,2022-09-20 16:09:06
129,28,2,2022-03-20 08:55:55
129,23,1,2022-09-12 21:04:40
129,27,3,2022-04-11 00:34:57
129,19,5,2022-11-17 11:05:15
129,22,2,2022-11-07 02:06:33
129,40,2,2022-01-27 00:46:57
130,5,5,2022-09-17 16:27:30
130,39,2,2022-07-07 20:26:28
130,35,4,2022-04-14 21:44:45
130,31,5,2022-08-07 00:12:03
130,25,5,2022-11-03 22:04:03
130,17,3,2022-11-07 10:59:00
130,24,4,2022-05-13 03:19:13
131,18,4,2022-05-08 03:21:37
131,10,2,2022-10-20 06:59:54
131,23,5,2022-02-18 01:39:54
131,13,4,2022-08-04 11:26:44
131,14,5,2022-08-13 08:32:07
131,22,3,2022-05-08 18:23:42
131,20,4,2022-03-12 01:53:33
131,17,2,2022-01-06 15:26:41
131,37,1,2022-01-04 18:52:02
132,40,1,2022-11-27 05:50:52
132,21,2,2022-01-09 04:08:14
132,10,5,2022-08-22 02:47:59
132,30,2,2022-05-12 02:20:48
133,17,1,2022-08-07 22:37:40
133,32,2,2022-07-24 03:14:36
133,8,3,2022-08-14 12:53:09
133,18,4,2022-02-28 00:58:06
133,38,1,2022-10-12 14:11:30
